,LINK_ID,Source,Target,ROAD_USE,LANES,ROAD_RANK,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,ROAD_TYPE,ROAD_NO,TMPID,UPLOAD_ID,SOSFNODEID,SOSTNODEID,SHAPE_STLe
2512,1530019200,1530006400,1530005700,0,3.0,104,중앙대로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,153,000,61,,nodelinkmanager2017010410,,,210.673645557
2513,1530019100,1530005700,1530006400,0,3.0,104,중앙대로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,153,000,61,,nodelinkmanager2017010410,,,210.673748488
2514,1540046300,1540016300,1540001900,0,1.0,104,힘나라2길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,154.158675347
2515,1540046400,1540001900,1540016300,0,1.0,104,힘나라2길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,154.158734704
2516,1540045800,1540016300,1540016100,0,1.0,104,힘나라2길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,224.824596776
2517,1540045700,1540016100,1540016300,0,1.0,104,힘나라2길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,224.824184663
2518,1540035300,1540013200,1540013300,0,1.0,104,오봉순환1길,0,000,40.0,4,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,392.021963968
2519,1540035400,1540013300,1540013200,0,1.0,104,오봉순환1길,0,000,40.0,4,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,396.821322975
2520,1540022600,1520005800,1540009400,0,2.0,104,칠성남로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,152,000,56,,nodelinkmanager2017010410,,,308.606253305
2521,1530021900,1530006500,1530007100,0,2.0,104,현충로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,153,000,57,,nodelinkmanager2017010410,,,411.600079212
2522,1530022000,1530007100,1530006500,0,2.0,104,현충로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,153,000,57,,nodelinkmanager2017010410,,,413.999258375
2523,1540041400,1540015800,1540000800,0,1.0,104,3공단1로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,281.184740766
2524,1540038900,1540014200,1540000800,0,1.0,104,노원1로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,406.339996317
2525,1540039000,1540000800,1540014200,0,1.0,104,노원1로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,413.315426339
2526,1540047700,1540016700,1540017200,0,1.0,104,3공단천길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,393.929564643
2527,1540047800,1540017200,1540016700,0,1.0,104,3공단천길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,393.929167582
2528,1540049700,1540017200,1540018500,0,1.0,104,노곡1로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,427.620928542
2529,1540027000,1540010900,1540010800,0,3.0,104,옥산로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,58,,nodelinkmanager2017010410,,,249.107467586
2530,1540026900,1540010800,1540010900,0,3.0,104,옥산로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,58,,nodelinkmanager2017010410,,,249.107273259
2531,1540034800,1540013300,1540013000,0,2.0,104,침산남로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,71,,nodelinkmanager2017010410,,,286.425001184
2532,1540034700,1540013000,1540013300,0,2.0,104,침산남로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,71,,nodelinkmanager2017010410,,,286.424686218
2533,1500025400,1520005800,1500007200,0,1.0,104,달서천로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,-,,nodelinkmanager2017010410,,,359.550643573
2534,1500025300,1500007200,1520005800,0,3.0,104,달서천로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,-,,nodelinkmanager2017010410,,,359.550786299
2535,1530020100,1530006000,1530006100,0,2.0,104,희망로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,153,000,36,,nodelinkmanager2017010410,,,351.838903537
2536,1550028900,1550010900,1550009700,0,4.0,104,들안길,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,155,000,71,,nodelinkmanager2017010410,,,456.928344326
2537,1550040900,1550013300,1550013500,0,3.0,104,명덕로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,155,000,38,,nodelinkmanager2017010410,,,157.570680186
2538,1550041000,1550013500,1550013300,0,6.0,104,명덕로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,155,000,38,,nodelinkmanager2017010410,,,157.570879751
2539,1550019400,1550007500,1550007300,0,5.0,104,두산로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,155,000,22,,nodelinkmanager2017010410,,,568.61348016
2540,1550019300,1550007300,1550007500,0,5.0,104,두산로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,155,000,22,,nodelinkmanager2017010410,,,568.614287677
2541,1550020200,1550008600,1550007500,0,4.0,104,동대구로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,155,000,77,,nodelinkmanager2017010410,,,551.595647196
2542,1550020100,1550007500,1550008600,0,4.0,104,동대구로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,155,000,77,,nodelinkmanager2017010410,,,551.595715396
2543,1550025000,1550009400,1550008600,0,4.0,104,동대구로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,155,000,77,,nodelinkmanager2017010410,,,517.350588193
2544,1550024900,1550008600,1550009400,0,4.0,104,동대구로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,155,000,77,,nodelinkmanager2017010410,,,517.350454307
2545,1550028100,1550010800,1550009400,0,4.0,104,동대구로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,155,000,77,,nodelinkmanager2017010410,,,471.512079374
2546,1550028000,1550009400,1550010800,0,4.0,104,동대구로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,155,000,77,,nodelinkmanager2017010410,,,471.512152622
2547,1550039000,1550013500,1550012700,0,2.0,104,범어천4로,0,000,50.0,0,0.0,0.0,,nodelinkmanager,5,50000,155,000,-,,nodelinkmanager2017010410,,,301.930752718
2548,1550038900,1550012700,1550013500,0,2.0,104,범어천4로,0,000,50.0,0,0.0,0.0,,nodelinkmanager,5,50000,155,000,-,,nodelinkmanager2017010410,,,305.964102154
2549,1550027900,1550009700,1550009400,0,4.0,104,중동로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,155,000,28,,nodelinkmanager2017010410,,,647.192775971
2550,1550027800,1550009400,1550009700,0,4.0,104,중동로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,155,000,28,,nodelinkmanager2017010410,,,647.192107417
2551,1550035700,1550013300,1550011700,0,1.0,104,동대구로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,155,000,77,,nodelinkmanager2017010410,,,747.757896922
2552,1550035600,1550011700,1550013300,0,5.0,104,동대구로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,155,000,77,,nodelinkmanager2017010410,,,747.757943363
2553,1540050800,1540017600,1540017700,0,3.0,104,공항로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,60,,nodelinkmanager2017010410,,,376.168121444
2554,1530016400,1530006000,1530005000,0,1.0,104,대봉로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,153,000,-,,nodelinkmanager2017010410,,,343.239820226
2555,1530016300,1530005000,1530006000,0,1.0,104,대봉로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,153,000,-,,nodelinkmanager2017010410,,,347.776638289
2556,1520012900,1520004200,1520004900,0,1.0,104,막도랑길,0,000,50.0,0,0.0,0.0,,nodelinkmanager,5,50000,152,000,-,,nodelinkmanager2017010410,,,486.769958458
2557,1500019700,1500005600,1500005700,0,1.0,104,경상감영길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,-,,nodelinkmanager2017010410,,,606.123624335
2558,1500019800,1500005700,1500005600,0,1.0,104,경상감영길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,-,,nodelinkmanager2017010410,,,601.735074999
2559,1500018100,1500005100,1500005600,0,1.0,104,경상감영길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,-,,nodelinkmanager2017010410,,,332.781399105
2560,1540028300,1540011100,1540012600,0,1.0,104,북구청서2로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,315.676321327
2561,1540028400,1540012600,1540011100,0,1.0,104,북구청서2로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,304.325597756
2562,1540019900,1540008800,1540008900,0,1.0,104,칠성로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,180.316020203
2563,1540020000,1540008900,1540008800,0,1.0,104,칠성로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,178.557614753
2564,1530018600,1530006500,1530005600,0,1.0,104,천마2길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,153,000,-,,nodelinkmanager2017010410,,,1086.13524672
2565,1530024400,1500001600,1530007400,0,1.0,104,물베기2길,0,000,50.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,-,,nodelinkmanager2017010410,,,450.162665756
2566,1530024300,1530007400,1500001600,0,1.0,104,물베기2길,0,000,50.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,-,,nodelinkmanager2017010410,,,428.960456452
2567,1500013900,1500004000,1500004100,0,1.0,104,서문1길,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,-,,nodelinkmanager2017010410,,,388.391901734
2568,1500014000,1500004100,1500004000,0,1.0,104,서문1길,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,-,,nodelinkmanager2017010410,,,388.391303596
2569,1500016900,1500004800,1500005100,0,1.0,104,동인2길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,-,,nodelinkmanager2017010410,,,198.99512276
2570,1540044700,1540015800,1540016400,0,1.0,104,3공단1로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,125.545709504
2571,1540044800,1540016400,1540015800,0,1.0,104,3공단1로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,125.545709504
2572,1520019800,1520006600,1520001801,0,2.0,104,색동1길,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,152,000,-,,nodelinkmanager2017010410,,,590.321336319
2573,1520019700,1520001801,1520006600,0,1.0,104,색동1길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,152,000,-,,nodelinkmanager2017010410,,,572.874046883
2574,1540035200,1540014200,1540013100,0,1.0,104,한나래길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,199.97659559
2575,1540035100,1540013100,1540014200,0,1.0,104,한나래길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,199.976646592
2576,1540039200,1540015600,1540014200,0,1.0,104,한나래길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,344.271384702
2577,1540039100,1540014200,1540015600,0,1.0,104,한나래길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,344.27150461
2578,1540051900,1540018300,1540017800,0,1.0,104,3공단5로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,160.366929153
2579,1540051800,1540017800,1540018300,0,1.0,104,3공단5로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,160.366905253
2580,1540034400,1540014000,1540012800,0,1.0,104,해바라기길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,200.47220175
2581,1540034300,1540012800,1540014000,0,1.0,104,해바라기길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,200.472274228
2582,1540038200,1540015300,1540014000,0,1.0,104,해바라기길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,344.633894066
2583,1530007700,1530002500,1530002700,0,1.0,104,효명중앙길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,153,000,-,,nodelinkmanager2017010410,,,184.525032369
2584,1530007800,1530002700,1530002500,0,1.0,104,효명중앙길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,153,000,-,,nodelinkmanager2017010410,,,184.524808769
2585,1530010300,1530003200,1530003900,0,1.0,104,효성로,0,000,30.0,0,0.0,0.0,,nodelinkmanager,5,50000,153,000,63,,nodelinkmanager2017010410,,,277.601286667
2586,1530010400,1530003900,1530003200,0,1.0,104,효성로,0,000,30.0,0,0.0,0.0,,nodelinkmanager,5,50000,153,000,63,,nodelinkmanager2017010410,,,277.601326894
2587,1530007900,1530002500,1530003200,0,1.0,104,효성로,0,000,30.0,0,0.0,0.0,,nodelinkmanager,5,50000,153,000,63,,nodelinkmanager2017010410,,,392.351708046
2588,1530008000,1530003200,1530002500,0,1.0,104,효성로,0,000,30.0,0,0.0,0.0,,nodelinkmanager,5,50000,153,000,63,,nodelinkmanager2017010410,,,398.418659637
2589,1530020500,1530006100,1530006300,0,2.0,104,희망로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,153,000,36,,nodelinkmanager2017010410,,,148.648468686
2590,1530020600,1530006300,1530006100,0,2.0,104,희망로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,153,000,36,,nodelinkmanager2017010410,,,148.648668201
2591,1540027900,1540011000,1540012100,0,4.0,104,침산로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,59,,nodelinkmanager2017010410,,,294.255762317
2592,1540028000,1540012100,1540011000,0,4.0,104,침산로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,59,,nodelinkmanager2017010410,,,294.255807401
2593,1540023000,1540010500,1540009600,0,3.0,104,침산로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,59,,nodelinkmanager2017010410,,,324.295789869
2594,1510040700,1510013800,1510013700,0,1.0,104,동화로,0,000,50.0,0,0.0,0.0,,nodelinkmanager,5,50000,151,000,80,,nodelinkmanager2017010410,,,1708.24467125
2595,1510040600,1510013700,1510013800,0,1.0,104,동화로,0,000,50.0,0,0.0,0.0,,nodelinkmanager,5,50000,151,000,80,,nodelinkmanager2017010410,,,1706.61930549
2596,1510041800,1510014100,1510014300,0,1.0,104,-,0,000,50.0,0,0.0,0.0,,nodelinkmanager,5,50000,151,000,-,,nodelinkmanager2017010410,,,597.2596027
2597,1510041900,1510014300,1510014100,0,1.0,104,-,0,000,50.0,0,0.0,0.0,,nodelinkmanager,5,50000,151,000,-,,nodelinkmanager2017010410,,,601.792007548
2598,1510041500,1510014100,1510014000,0,1.0,104,동화로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,151,000,80,,nodelinkmanager2017010410,,,3877.33096233
2599,1510041400,1510014000,1510014100,0,1.0,104,동화로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,151,000,80,,nodelinkmanager2017010410,,,3849.93462719
2600,1540031600,1540012800,1540012000,0,1.0,104,해바라기길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,126.230864112
2601,1540031500,1540012000,1540012800,0,1.0,104,해바라기길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,126.230912743
2602,1540051600,1540017800,1540018100,0,1.0,104,3공단로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,327.722623412
2603,1540051700,1540018100,1540017800,0,1.0,104,3공단로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,327.722213847
2604,1540034200,1540013100,1540012800,0,1.0,104,해바라기3길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,188.566477848
2605,1540034100,1540012800,1540013100,0,1.0,104,해바라기3길,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,188.566162298
2606,1520017200,1520005500,1520001200,0,3.0,104,북비산로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,152,000,54,,nodelinkmanager2017010410,,,393.119595973
2607,1520017100,1520001200,1520005500,0,3.0,104,북비산로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,152,000,54,,nodelinkmanager2017010410,,,393.120195254
2608,1520015300,1520004900,1520005000,0,2.0,104,문화거리,0,000,50.0,0,0.0,0.0,,nodelinkmanager,5,50000,152,000,-,,nodelinkmanager2017010410,,,335.950671012
2609,1520015400,1520005000,1520004900,0,2.0,104,문화거리,0,000,50.0,0,0.0,0.0,,nodelinkmanager,5,50000,152,000,-,,nodelinkmanager2017010410,,,335.95026716
2610,1520012700,1520004200,1520004300,0,4.0,104,국채보상로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,152,000,50,,nodelinkmanager2017010410,,,251.337709678
2611,1520012800,1520004300,1520004200,0,4.0,104,국채보상로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,152,000,50,,nodelinkmanager2017010410,,,251.337394555
2612,1500023300,1500006600,1500006900,0,2.0,104,서성로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,59,,nodelinkmanager2017010410,,,287.737844345
2613,1500023400,1500006900,1500006600,0,2.0,104,서성로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,59,,nodelinkmanager2017010410,,,289.545395564
2614,1500010200,1500003400,1500000700,0,1.0,104,중앙대로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,61,,nodelinkmanager2017010410,,,190.361669171
2615,1500010100,1500000700,1500003400,0,1.0,104,중앙대로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,61,,nodelinkmanager2017010410,,,190.361643003
2616,1500019200,1500005700,1500005400,0,1.0,104,중앙대로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,61,,nodelinkmanager2017010410,,,120.363421119
2617,1500019100,1500005400,1500005700,0,1.0,104,중앙대로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,61,,nodelinkmanager2017010410,,,120.363404993
2618,1510035300,1540010200,1510012000,0,2.0,104,대현로,0,000,60.0,4,0.0,0.0,,nodelinkmanager,5,50000,151,000,71,,nodelinkmanager2017010410,,,209.478079356
2619,1510035200,1510012000,1540010200,0,2.0,104,대현로,0,000,60.0,4,0.0,0.0,,nodelinkmanager,5,50000,151,000,71,,nodelinkmanager2017010410,,,209.477858585
2620,1510035500,1510012300,1510012000,0,2.0,104,경대정문로,0,000,50.0,0,0.0,0.0,,nodelinkmanager,5,50000,151,000,-,,nodelinkmanager2017010410,,,393.939106511
2621,1510035400,1510012000,1510012300,0,2.0,104,경대정문로,0,000,50.0,0,0.0,0.0,,nodelinkmanager,5,50000,151,000,-,,nodelinkmanager2017010410,,,390.131226261
2622,1510036500,1510012600,1510012300,0,1.0,104,경대정문로,0,000,50.0,0,0.0,0.0,,nodelinkmanager,5,50000,151,000,-,,nodelinkmanager2017010410,,,882.416926381
2623,1510036400,1510012300,1510012600,0,1.0,104,경대정문로,0,000,50.0,0,0.0,0.0,,nodelinkmanager,5,50000,151,000,-,,nodelinkmanager2017010410,,,883.963976108
2624,1500016800,1500005500,1500004700,0,2.0,104,서성로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,59,,nodelinkmanager2017010410,,,112.332910488
2625,1500023600,1500006800,1500006700,1,1.0,104,중앙대로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,61,,nodelinkmanager2017010410,,,58.4540730875
2626,1500023500,1500006700,1500006800,1,1.0,104,중앙대로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,61,,nodelinkmanager2017010410,,,58.4539745113
2627,1500013200,1500004600,1500003700,0,2.0,104,공평로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,63,,nodelinkmanager2017010410,,,199.088715988
2628,1500013100,1500003700,1500004600,0,2.0,104,공평로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,63,,nodelinkmanager2017010410,,,199.088772062
2629,1500012200,1500005400,1500003400,0,1.0,104,중앙대로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,61,,nodelinkmanager2017010410,,,425.476005528
2630,1500012100,1500003400,1500005400,0,1.0,104,중앙대로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,150,000,61,,nodelinkmanager2017010410,,,423.696599019
2631,1550029200,1550009800,1550010300,0,2.0,104,중동로,0,000,60.0,0,0.0,0.0,황금고가차도,nodelinkmanager,5,50000,155,001,28,,nodelinkmanager2017010410,,,713.963135447
2632,1510030800,1510010700,1550020700,0,3.0,104,화랑로,0,000,80.0,0,0.0,0.0,효복고가차도,nodelinkmanager,5,50000,155,001,50,,nodelinkmanager2017010410,,,558.642061838
2633,1510030900,1550020700,1510010700,0,3.0,104,화랑로,0,000,80.0,0,0.0,0.0,효복고가차도,nodelinkmanager,5,50000,151,001,50,,nodelinkmanager2017010410,,,581.914239684
2634,1510028700,1510010700,1510001700,0,5.0,104,화랑로,0,000,80.0,0,0.0,0.0,,nodelinkmanager,5,50000,151,000,50,,nodelinkmanager2017010410,,,192.080343595
2635,1510028600,1510001700,1510010700,0,1.0,104,화랑로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,151,000,50,,nodelinkmanager2017010410,,,189.518589773
2636,1540046200,1540017300,1540016200,0,2.0,104,신천동로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,13,,nodelinkmanager2017010410,,,330.103069459
2637,1540026500,1540010700,1540011500,0,2.0,104,신천동로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,13,,nodelinkmanager2017010410,,,211.432971246
2638,1540026600,1540011500,1540010700,1,2.0,104,신천동로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,13,,nodelinkmanager2017010410,,,211.432866543
2639,1540025300,1540010300,1540010700,0,2.0,104,신천동로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,13,,nodelinkmanager2017010410,,,202.982933338
2640,1540025400,1540010700,1540010300,1,2.0,104,신천동로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,13,,nodelinkmanager2017010410,,,205.213611948
2641,1510026200,1510009200,1510010400,0,1.0,104,신천동로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,151,000,13,,nodelinkmanager2017010410,,,558.509671786
2642,1550023700,1550001100,1550009100,0,2.0,104,신천동로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,155,000,13,,nodelinkmanager2017010410,,,546.400000427
2643,1550023800,1550009100,1550001100,0,2.0,104,신천동로,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,155,000,13,,nodelinkmanager2017010410,,,551.089324827
2644,1510018900,1510009100,1510006900,0,1.0,104,신천동로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,151,000,13,,nodelinkmanager2017010410,,,664.207172725
2645,1510018800,1510006900,1510009100,0,1.0,104,신천동로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,151,000,13,,nodelinkmanager2017010410,,,665.588819632
2646,1530012800,1530004300,1530004000,0,4.0,104,-,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,153,000,-,,nodelinkmanager2017010410,,,156.643243082
2647,1530012700,1530004000,1530004300,0,4.0,104,-,0,000,60.0,0,0.0,0.0,,nodelinkmanager,5,50000,153,000,-,,nodelinkmanager2017010410,,,159.175437567
2648,1540076900,1540025800,1540025900,0,3.0,104,구암로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,74,,nodelinkmanager2017010410,,,291.770644725
2649,1540087400,1540029000,1540028800,0,4.0,104,동암로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,238.677825514
2650,1540087300,1540028800,1540029000,0,4.0,104,동암로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,238.677528813
2651,1550017200,1550007500,1550006700,0,1.0,104,지산로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,155,000,77,,nodelinkmanager2017010410,,,466.916039583
2652,1550017100,1550006700,1550007500,1,3.0,104,지산로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,155,000,77,,nodelinkmanager2017010410,,,462.504362023
2653,1510018100,1510006900,1510006700,0,3.0,104,국채보상로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,151,000,50,,nodelinkmanager2017010410,,,49.3016968931
2654,1510018000,1510006700,1510006900,0,3.0,104,국채보상로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,151,000,50,,nodelinkmanager2017010410,,,49.3016968922
2655,1540088200,1540029200,1540029000,0,4.0,104,동암로,0,000,70.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,-,,nodelinkmanager2017010410,,,306.761868347
2656,1510029500,1510002800,1510010100,0,1.0,104,화랑로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,151,000,50,,nodelinkmanager2017010410,,,651.773805218
2657,1510029400,1510010100,1510002800,0,1.0,104,화랑로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,151,000,50,,nodelinkmanager2017010410,,,651.773967357
2658,1540020600,1540009800,1540008900,0,1.0,104,공평로,0,000,50.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,63,,nodelinkmanager2017010410,,,301.08910241
2659,1540031100,1540011900,1540013700,0,1.0,104,대학로,0,000,30.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,65,,nodelinkmanager2017010410,,,405.907621265
2660,1540031200,1540013700,1540011900,0,1.0,104,대학로,0,000,40.0,0,0.0,0.0,,nodelinkmanager,5,50000,154,000,65,,nodelinkmanager2017010410,,,409.135106838
